repoName,id,title,url,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf
geopython/pygeoapi,MDU6SXNzdWU4MzMwNTIzNzE=,datetime parsing expect to receive datetime.datetime instance but sometimes it get datetime.date,https://github.com/geopython/pygeoapi/issues/659,,19,['bug'],https://github.com/tomkralidis/pygeoapi/commit/891c284c980036ae11fac3b3591a4674cb6d0cb0,5,0.16710112970036933
geopython/pygeoapi,MDU6SXNzdWU3NDIwNzIzOTM=,validate_datetime doesn't use a default datetime,https://github.com/geopython/pygeoapi/issues/569,,9,['bug'],https://github.com/geopython/pygeoapi/commit/3f60ac6ba7280f1d53d81a0ddf06c364d2913bc2,6,0.0
geopython/pygeoapi,MDU6SXNzdWU2NzY2MDUyODA=,Implement datetime filters,https://github.com/geopython/pygeoapi/issues/509,,13,"['enhancement', 'GSoC']",https://github.com/FarheenB/pygeoapi/commit/87344f25fec5771e805f9133c90ab2c7b4860505,3,0.0
geopython/pygeoapi,MDU6SXNzdWU0OTg4MTE2MTI=,collection item queries with datetime fail if dataset does not have temporal support,https://github.com/geopython/pygeoapi/issues/252,,8,['bug'],https://github.com/geopython/pygeoapi/pull/253,6,0.0
bimmerconnected/bimmer_connected,I_kwDOBzWQaM6HW0Xr,parse_datetime reports error on missing lastFetched field,https://github.com/bimmerconnected/bimmer_connected/issues/610,,5,['bug :bug:'],https://github.com/bimmerconnected/bimmer_connected/pull/612,2,0.0
vinteo/hass-opensprinkler,MDU6SXNzdWU2Mjc4Nzg0NTM=,Last run sensor time seems to be off due to timezones,https://github.com/vinteo/hass-opensprinkler/issues/89,,27,['bug'],https://github.com/vinteo/hass-opensprinkler/pull/114,2,0.32147605327337414
flathub-infra/flatpak-external-data-checker,I_kwDOByaMaM5ngRPf,Timezone in last-modified HTTP header breaks urlchecker,https://github.com/flathub-infra/flatpak-external-data-checker/issues/370,,6,[],https://github.com/flathub-infra/flatpak-external-data-checker/pull/371,2,0.0
flathub-infra/flatpak-external-data-checker,MDU6SXNzdWU5NTIxMTQyNDY=,Timezone location in HTTP `Date` header is unsupported,https://github.com/flathub-infra/flatpak-external-data-checker/issues/205,,6,['bug'],https://github.com/flathub-infra/flatpak-external-data-checker/pull/371,2,0.09482293616792853
tortoise/tortoise-orm,I_kwDOB5bDMs6KL_I5,Feature: expose `timezone` and `use_tz` params in RegisterTortoise class,https://github.com/tortoise/tortoise-orm/issues/1632,,7,[],https://github.com/tortoise/tortoise-orm/pull/1649,1,0.07822291608827332
tortoise/tortoise-orm,MDU6SXNzdWU0Mzk3MzIwMTg=,Filtering by datetime in SQLite,https://github.com/tortoise/tortoise-orm/issues/130,,8,['bug'],https://github.com/tortoise/tortoise-orm/commit/ae45b43a2da19370a4660b9e051a7481fa9df633,1,0.1263545399992949
rotki/rotki,I_kwDOB2K2Fs5n396o,PnL report timezone discrepancy,https://github.com/rotki/rotki/issues/6215,,6,[],https://github.com/rotki/rotki/pull/6220,1,0.7016221784570862
rotki/rotki,MDU6SXNzdWU3ODc3OTYwOTc=,Edit timezone for date fields,https://github.com/rotki/rotki/issues/2121,,20,['frontend'],https://github.com/rotki/rotki/pull/3149,3,0.09869447814994266
rotki/rotki,MDU6SXNzdWU5MTI5MzgzMDk=,Some NEXO entries in CSV have different datetime format,https://github.com/rotki/rotki/issues/3057,,8,[],https://github.com/yabirgb/rotki/commit/b7a01490a52167bb36924c590f0936641f68e9ff,2,0.03334068009518527
rotki/rotki,MDU6SXNzdWU3ODc3OTE5NjQ=,Editing a Ledger action does not populate datetime,https://github.com/rotki/rotki/issues/2120,,6,"['bug', 'frontend']",https://github.com/LefterisJP/rotkehlchen/commit/df169c6ce5b2d9a947c098f16bbc3b868bdad186,3,0.0
rotki/rotki,MDU6SXNzdWUzNjc5NzQwODA=,Add setting for display of datetime format for the UI,https://github.com/rotki/rotki/issues/194,,10,"['enhancement', 'frontend']",https://github.com/rotki/rotki/pull/305,2,0.0
pyjanitor-devs/pyjanitor,MDU6SXNzdWU0NDA3NzkxMDU=,Add the `pd.to_datetime` method so that it is chainable,https://github.com/pyjanitor-devs/pyjanitor/issues/188,,7,"['enhancement', 'good intermediate issue', 'being worked on']",https://github.com/pyjanitor-devs/pyjanitor/pull/190,2,0.0
skrub-data/skrub,I_kwDOB3LOgs5lU-Pu,Improving DateTime detection?,https://github.com/skrub-data/skrub/issues/555,,3,['enhancement'],https://github.com/skrub-data/skrub/pull/587,2,0.0
holoviz/hvplot,MDU6SXNzdWU0Nzc0NjY1NjU=,Derived datetime for tabular formats,https://github.com/holoviz/hvplot/issues/278,,9,['type: enhancement'],https://github.com/holoviz/hvplot/pull/286,2,0.0
holoviz/hvplot,MDU6SXNzdWUzMzkxODUyODg=,Derived datetime accessor (time.dayofyear),https://github.com/holoviz/hvplot/issues/54,,9,['type: enhancement'],https://github.com/holoviz/hvplot/pull/263,2,0.0
mozilla/bugbug,MDU6SXNzdWU4MDQ4NTEyMTc=,Show time elapsed to confirm bugs,https://github.com/mozilla/bugbug/issues/2149,,9,['ui'],https://github.com/marco-c/bugbug/commit/2ce0be2ddbfa707d10eacf0e07b4fc2115705c07,5,0.0
zeroSteiner/rule-engine,I_kwDOB5LWV85sFMLI,debug_repl: Error when trying to parse datetime string,https://github.com/zeroSteiner/rule-engine/issues/66,,6,['bug'],https://github.com/zeroSteiner/rule-engine/commit/183c6546e8fb87c41d72c281701bf9b03e92c765,1,0.048506724232896585
zeroSteiner/rule-engine,I_kwDOB5LWV85MsZUO,Datetime operations and Timedeltas,https://github.com/zeroSteiner/rule-engine/issues/40,,10,['feature request'],https://github.com/zeroSteiner/rule-engine/pull/41,2,0.11081471183206106
xoolive/traffic,MDU6SXNzdWU1MjI5MzM5NzU=,error datetime cesium,https://github.com/xoolive/traffic/issues/52,,1,[],https://github.com/xoolive/traffic/commit/72317ca1472a2a1d3c16eaac0b5c82e5d978904b,1,0.0
xoolive/traffic,MDU6SXNzdWU0MDAzNzA5MTU=,Timezone aware datetime for timestamps,https://github.com/xoolive/traffic/issues/6,,3,[],https://github.com/xoolive/traffic/commit/865d78f935925c21e906d3ec899b3095e7030cdd,2,0.0
xoolive/traffic,MDU6SXNzdWU0MjE0MjQ0MTQ=,Switch dates in OpenSky API to timezone aware dates,https://github.com/xoolive/traffic/issues/16,,3,[],https://github.com/xoolive/traffic/commit/1a446dbd0e423d430d68132f05ec7fdac37a84e2,2,0.0
SAP/InfraBox,MDU6SXNzdWUzMjgwMDQwODY=,support timezone,https://github.com/SAP/InfraBox/issues/34,,4,[],https://github.com/SAP/InfraBox/pull/211,2,0.0
ltworf/typedload,MDU6SXNzdWU0MjQwNzY5OTI=,Support timezones in datatime,https://github.com/ltworf/typedload/issues/72,,3,['enhancement'],https://github.com/ltworf/typedload/pull/393,2,0.0
ltworf/typedload,MDU6SXNzdWU0MjIzNTcyOTc=,date and datetime support,https://github.com/ltworf/typedload/issues/66,,13,[],https://github.com/ltworf/typedload/pull/67,2,0.13137383989770654
grindsa/acme2certifier,MDU6SXNzdWU4Njg4ODc4ODc=,Docker compose timezone handling is Ubuntu specific,https://github.com/grindsa/acme2certifier/issues/56,,3,[],https://github.com/grindsa/acme2certifier/pull/57,1,0.0
irrdnet/irrd,MDU6SXNzdWUzMzg2NTEzNDQ=,Fix timezone issues regarding updated/created in DB,https://github.com/irrdnet/irrd/issues/41,,5,[],https://github.com/irrdnet/irrd/commit/3c649ceb202055a7d233143e20c4225ae1571d06,1,0.0
dagster-io/dagster,MDU6SXNzdWU5MDI5MzU3NTY=,Schedules prominently display UTC and hide timezone-specific times behind click,https://github.com/dagster-io/dagster/issues/4217,,16,"['type: UI/UX usability', 'page:schedules', 'area: UI/UX']",https://github.com/dagster-io/dagster/pull/5726,2,0.44269736987850555
dagster-io/dagster,I_kwDOB9hbPs5gcwy3,Make text for dbt assets respect `cron_schedule_timezone`,https://github.com/dagster-io/dagster/issues/12867,,10,['integration: dbt'],https://github.com/dagster-io/dagster/pull/12904,2,0.0
dagster-io/dagster,I_kwDOB9hbPs5dSk31,Allow specifying `timezone` on `FreshnessPolicy`,https://github.com/dagster-io/dagster/issues/12006,,9,['type: feature-request'],https://github.com/dagster-io/dagster/pull/12263,2,0.0
dagster-io/dagster,MDU6SXNzdWU3NTk3NTU4MTU=,[dagster-pandas] PandasColumn.datetime_column(...) is timezone incompatible,https://github.com/dagster-io/dagster/issues/3365,,14,"['type: bug', 'type: good first issue', 'integration: pandas']",https://github.com/dagster-io/dagster/pull/4117,1,0.0
dagster-io/dagster,MDU6SXNzdWU3OTg4MDY1MzY=,Unpin pytz when snowflake connector updates,https://github.com/dagster-io/dagster/issues/3639,,8,"['area: integrations', 'dependencies']",https://github.com/dagster-io/dagster/commit/4ed77032c029fd3ca915f8e9f4da4a6677cb0726,1,0.0
dagster-io/dagster,MDU6SXNzdWU3NjE2NjYxMjE=,Investigate daemon heartbeat timezone bug on Postgres,https://github.com/dagster-io/dagster/issues/3398,,9,['type: bug'],https://github.com/dagster-io/dagster/commit/216e1fc1cbbe7d4a5e9341ae2c9ffff8290430d1,1,0.0
dagster-io/dagster,MDU6SXNzdWU3Mjk5Nzk4Njg=,timezone offsets have reversed signs in dagit dropdown,https://github.com/dagster-io/dagster/issues/3151,,9,['type: good first issue'],https://github.com/dagster-io/dagster/commit/147d8493c4afc8e95d6315a4df099f368f37f285,1,0.0
dagster-io/dagster,MDU6SXNzdWU1NjkwMjEzNjM=,Fix inconsistencies between timezones on scheduling page and runs page ,https://github.com/dagster-io/dagster/issues/2188,,14,"['type: bug', 'type: good first issue']",https://github.com/dagster-io/dagster/commit/56d62dde12ca4b6b1cb564514c7a41ed6e722c8b,1,0.270497282602413
archlinux/archinstall,I_kwDOB6d8yc5zKEAW,Keyboard layout and timezone menus broken,https://github.com/archlinux/archinstall/issues/2152,,2,[],https://github.com/archlinux/archinstall/pull/2153,2,0.0
archlinux/archinstall,I_kwDOB6d8yc5BVyXS,Selection of timezones fails on new interface,https://github.com/archlinux/archinstall/issues/849,,2,[],https://github.com/archlinux/archinstall/pull/850,1,0.0
archlinux/archinstall,MDU6SXNzdWU4NDk5ODczNTg=,"For timezone selections, give options",https://github.com/archlinux/archinstall/issues/173,,6,[],https://github.com/archlinux/archinstall/pull/660,2,0.0
archlinux/archinstall,I_kwDOB6d8yc4-Emx9,"Time, Timezone and Synchronize System Clock problem!",https://github.com/archlinux/archinstall/issues/682,,5,[],https://github.com/archlinux/archinstall/pull/684,3,0.04722621580870582
archlinux/archinstall,MDU6SXNzdWU4NTYwNTM3NzM=,Default timezone to UTC,https://github.com/archlinux/archinstall/issues/296,,4,[],https://github.com/archlinux/archinstall/pull/295,2,0.0
archlinux/archinstall,MDU6SXNzdWU4NjUzNjk3MDg=,Timezone field does not have validation in latest master (2.1.4),https://github.com/archlinux/archinstall/issues/338,,2,[],https://github.com/archlinux/archinstall/pull/339,2,0.0
aws-cloudformation/cfn-lint,I_kwDOB7B4V86M-w40,"E3011 'awslogs-create-group' is not one of ['awslogs-datetime-format', 'awslogs-group', 'awslogs-multiline-pattern', 'awslogs-region', 'awslogs-stream-prefix', 'max-buffer-size', 'mode']",https://github.com/aws-cloudformation/cfn-lint/issues/3360,,2,[],https://github.com/aws-cloudformation/cfn-lint/pull/3363,1,0.0
lidatong/dataclasses-json,MDU6SXNzdWU0NjcxMjQ5ODI=,Serializing datetime error,https://github.com/lidatong/dataclasses-json/issues/108,,5,['bug'],https://github.com/lidatong/dataclasses-json/pull/147,2,0.0
lidatong/dataclasses-json,MDU6SXNzdWUzODg0NzI5Mjk=,datetime.datetime.fromisoformat Compatibility,https://github.com/lidatong/dataclasses-json/issues/52,,3,[],https://github.com/lidatong/dataclasses-json/pull/53,1,0.0
lidatong/dataclasses-json,MDU6SXNzdWUzODA2ODg1NzY=,0.1.0 datetime handling does not conform to iso 8601,https://github.com/lidatong/dataclasses-json/issues/40,,6,[],https://github.com/lidatong/dataclasses-json/pull/43,1,0.15840993186829647
oracle/graalpython,MDU6SXNzdWU3NzIxNzQ3OTA=,Value.asTime returns wrong nanosecond field,https://github.com/oracle/graalpython/issues/179,,4,[],https://github.com/kariya-mitsuru/graalpython/commit/07101a83eaa9cb41c8ffdfc83a1aa53b83011c54,3,0.0
fsspec/filesystem_spec,I_kwDOB8q_OM5r6m6s,datetime.utcnow() is deprecated,https://github.com/fsspec/filesystem_spec/issues/1312,,3,[],https://github.com/fsspec/filesystem_spec/pull/1314,2,0.0
lichess-bot-devs/lichess-bot,I_kwDOB7tl6s5uKVKD,TypeError: '>=' not supported between instances of 'datetime.timedelta' and 'int',https://github.com/lichess-bot-devs/lichess-bot/issues/808,,4,[],https://github.com/lichess-bot-devs/lichess-bot/pull/809,2,0.18337374052351896
dmarx/psaw,MDU6SXNzdWUzMTUwOTQyOTc=,ValueError: astimezone() cannot be applied to a naive datetime,https://github.com/dmarx/psaw/issues/8,,17,[],https://github.com/dmarx/psaw/commit/c48269d7e7a578e0e836df49dca801978dd9fbe8,1,0.10946540541661173
ParadoxAlarmInterface/pai,I_kwDOB6a5Bc5G1izz,"TypeError: int() argument must be a string, a bytes-like object or a number, not 'datetime.datetime'",https://github.com/ParadoxAlarmInterface/pai/issues/290,,9,"['bug', 'to be confirmed']",https://github.com/ParadoxAlarmInterface/pai/commit/9979ccd5133ed9d134ea2dabde6652f86294a85a,1,0.038668597672175335
anitab-org/mentorship-backend,MDU6SXNzdWU2MDk3MzU4ODc=,Replace datetime.now() with datetime.utcnow() to match global users base,https://github.com/anitab-org/mentorship-backend/issues/555,,35,"['Category: Coding', 'Type: Enhancement']",https://github.com/anitab-org/mentorship-backend/pull/556,2,0.1623651614054557
anitab-org/mentorship-backend,MDU6SXNzdWUzMzk5NDEyNzg=,Set a timezone from the deployed server on the corn jobs,https://github.com/anitab-org/mentorship-backend/issues/81,,14,"['Category: Coding', 'Type: Enhancement']",https://github.com/anitab-org/mentorship-backend/pull/147,2,0.0
xcube-dev/xcube,I_kwDOB8o34s5bBVyq,"Fix ""Can't determine indexer timezone"" warning",https://github.com/xcube-dev/xcube/issues/781,,6,[],https://github.com/xcube-dev/xcube/pull/784,2,0.41518275871678323
xcube-dev/xcube,I_kwDOB8o34s5DAupo,Avoid using timezone-aware indexers on timezone-naive arrays,https://github.com/xcube-dev/xcube/issues/605,,11,[],https://github.com/xcube-dev/xcube/commit/2bf1bea484ec33ff121461aa06a2390ebab1465f,6,0.0
xcube-dev/xcube,I_kwDOB8o34s49sXUM,Address `xcube serve`  FutureWarning: timezone-naive DatetimeIndex with a timezone-aware datetime is deprecated,https://github.com/xcube-dev/xcube/issues/555,,7,['xcube serve'],https://github.com/xcube-dev/xcube/commit/289a0447622d2de92dd74c35d9f062e7c12f181c,3,0.2982205508199007
trim21/transmission-rpc,MDU6SXNzdWU5Mjk3NDI3NjI=,Make datetime values timezone-aware,https://github.com/trim21/transmission-rpc/issues/93,,7,['enhancement'],https://github.com/trim21/transmission-rpc/pull/97,2,0.4304684244290257
insightindustry/validator-collection,MDU6SXNzdWUzODYzMTYxNjA=,validators.datetime() does not handle ISO-8601 compliant offsets correctly,https://github.com/insightindustry/validator-collection/issues/21,,7,['bug'],https://github.com/insightindustry/validator-collection/commit/fdc57312b3c3b9050d9ab8bd21b307bf1d08b43e,4,0.0
insightindustry/validator-collection,MDU6SXNzdWUzNDc2MzM4NTk=,Add coerce_value argument to validators.date/datetime/time,https://github.com/insightindustry/validator-collection/issues/14,,10,['enhancement'],https://github.com/insightindustry/validator-collection/commit/fe85ad57a58ca3bff02eb182e08d4223d0e0abfb,7,0.0
OllisGit/OctoPrint-DisplayLayerProgress,MDU6SXNzdWU1NTMwMTgyOTc=,"[Enhancement] Add local timezone to ""estimated_end_time""",https://github.com/OllisGit/OctoPrint-DisplayLayerProgress/issues/108,,21,['type: enhancement'],https://github.com/OllisGit/OctoPrint-DisplayLayerProgress/commit/2737b9071d53b9e6bab17b987c06418cf225ec6c,2,0.08166928703906678
kubeflow/pipelines,MDU6SXNzdWU1Mjg1OTM0MjI=,"Cron Scheduler timezone is set to always be UTC, should be local timezone for the cluster",https://github.com/kubeflow/pipelines/issues/2653,,58,"['help wanted', 'area/backend']",https://github.com/kubeflow/internal-acls/pull/196,5,0.20483701530519682
kubeflow/pipelines,MDU6SXNzdWU2MzQ5ODAyODM=,Wrong scheduled time for start date in local timezone,https://github.com/kubeflow/pipelines/issues/3935,,48,"['help wanted', 'priority/p0', 'kind/bug', 'status/triaged', 'area/scheduledworkflow']",https://github.com/kubeflow/pipelines/pull/5027,3,0.2703862371979586
blockchain-etl/ethereum-etl,MDU6SXNzdWUzNTAyNzkwNDI=,"Add optional parameter ""timezone"" to get_block_range_for_date.py",https://github.com/blockchain-etl/ethereum-etl/issues/86,,4,[],https://github.com/blockchain-etl/ethereum-etl/pull/91,1,0.0
sdv-dev/SDV,I_kwDOB-5V1c6B6sRi,Add warning when user tries to train a model using datetime values without a datetime_format set,https://github.com/sdv-dev/SDV/issues/1847,,8,['feature request'],https://github.com/sdv-dev/SDV/pull/1897,2,0.2807898016192887
sdv-dev/SDV,I_kwDOB-5V1c5w1NkK,Constraints should work with timezone-aware datetime columns,https://github.com/sdv-dev/SDV/issues/1576,,8,"['feature request', 'feature:constraints']",https://github.com/sdv-dev/SDV/pull/1631,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c521Eg_,Set enforce_min_max_values to True for datetime transformers,https://github.com/sdv-dev/SDV/issues/1676,,7,['feature request'],https://github.com/sdv-dev/SDV/pull/1677,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c5xXvhU,Columns consisting of only Nones are being detected as datetime,https://github.com/sdv-dev/SDV/issues/1589,,6,['bug'],https://github.com/sdv-dev/SDV/pull/1609,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c5pYvzd,Inequality fails with None and datetime,https://github.com/sdv-dev/SDV/issues/1471,,6,['bug'],https://github.com/sdv-dev/SDV/pull/1481,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c5Ya6N-,"Some datetime formats cause `InvalidDataError`, even if the datetime matches the format",https://github.com/sdv-dev/SDV/issues/1136,,7,['bug'],https://github.com/sdv-dev/SDV/pull/1351,2,0.13319847656295244
sdv-dev/SDV,I_kwDOB-5V1c5dAC5p,Auto assigned transformers for datetime columns don't have the right parameters,https://github.com/sdv-dev/SDV/issues/1204,,6,['bug'],https://github.com/sdv-dev/SDV/pull/1219,1,0.0
sdv-dev/SDV,I_kwDOB-5V1c5Sc5OB,Only allow datetime and numerical sdtypes to be set as the sequence index,https://github.com/sdv-dev/SDV/issues/1030,,5,['feature request'],https://github.com/sdv-dev/SDV/pull/1036,1,0.0
sdv-dev/SDV,I_kwDOB-5V1c5c__5l,Cannot apply `Inequality` constraint on demo dataset's datetime columns,https://github.com/sdv-dev/SDV/issues/1203,,17,"['bug', 'feature:constraints']",https://github.com/sdv-dev/SDV/pull/1225,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c5KQiv4,Improve datetime handling in ScalarInequality and ScalarRange constraints,https://github.com/sdv-dev/SDV/issues/819,,7,['feature request'],https://github.com/sdv-dev/SDV/pull/853,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c4-uXHn,ConstraintsNotMetError when applying Between constraint on datetime columns containing null values,https://github.com/sdv-dev/SDV/issues/632,,12,"['bug', 'feature:constraints']",https://github.com/sdv-dev/SDV/pull/639,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c47ek0V,ConstraintsNotMetError when using GreaterThan constraint with datetime,https://github.com/sdv-dev/SDV/issues/590,,13,"['bug', 'feature:constraints']",https://github.com/sdv-dev/SDV/pull/600,2,0.0
sdv-dev/SDV,I_kwDOB-5V1c47rlrn,GreaterThan constraint raises TypeError when using datetime,https://github.com/sdv-dev/SDV/issues/596,,9,['bug'],https://github.com/sdv-dev/SDV/pull/597,1,0.0413374582436749
sdv-dev/SDV,MDU6SXNzdWU5NDEwNjkyMzk=,Add datetime functionality to Between constraint,https://github.com/sdv-dev/SDV/issues/504,,7,['feature request'],https://github.com/sdv-dev/SDV/pull/528,2,0.0
sdv-dev/SDV,MDU6SXNzdWU3NTU2ODgxNTQ=,Support datetimes in GreaterThan constraint,https://github.com/sdv-dev/SDV/issues/266,,7,['internal'],https://github.com/sdv-dev/SDV/pull/272,4,0.0
AcademySoftwareFoundation/OpenCue,I_kwDOB_ij085HJHgd,cuegui : type object 'datetime.datetime' has no attribute 'datetime',https://github.com/AcademySoftwareFoundation/OpenCue/issues/1121,,3,['bug'],https://github.com/AcademySoftwareFoundation/OpenCue/pull/1139,2,0.0
natlas/natlas,MDU6SXNzdWU2NDg3MDA1MTU=,TypeError: '>' not supported between instances of 'NoneType' and 'datetime.datetime',https://github.com/natlas/natlas/issues/330,,7,"['bug', 'server']",https://github.com/0xdade/natlas/commit/a7492346b1634fd6c12773490b253aaa3bd89730,4,0.0
natlas/natlas,MDU6SXNzdWU1MjU5Nzk5MTg=,Timezone Localization,https://github.com/natlas/natlas/issues/240,,4,"['enhancement', 'server']",https://github.com/natlas/natlas/pull/244,2,0.0
ranaroussi/pystore,MDU6SXNzdWU0ODgyNTk4ODk=,Issues with nanoseconds,https://github.com/ranaroussi/pystore/issues/25,,4,[],https://github.com/ranaroussi/pystore/commit/6d3a4c3b55f4f8882fa052eeffb1b927e58346b6,1,0.37586992094809424
pnbruckner/homeassistant-config,MDU6SXNzdWUzODQzMzMxMDQ=,Life360 & Composite Trackers: Add option to show datetimes in local timzone,https://github.com/pnbruckner/homeassistant-config/issues/69,,8,['enhancement'],https://github.com/pnbruckner/homeassistant-config/pull/87,2,0.0
legrego/homeassistant-elasticsearch,I_kwDOB-hC3c53ZRNO,descriptor 'replace' for 'str' objects doesn't apply to a 'datetime.date' object,https://github.com/legrego/homeassistant-elasticsearch/issues/192,,5,[],https://github.com/legrego/homeassistant-elasticsearch/pull/193,2,0.0
custom-components/places,I_kwDOB9zgGs5vcH0B,last updated feature ignores HASS timezone,https://github.com/custom-components/places/issues/209,,5,['enhancement'],https://github.com/custom-components/places/pull/210,2,0.13546133738275504
mlflow/mlflow,I_kwDOCB5Jx85fCM5g,[BUG] `TypeError: describe() got an unexpected keyword argument 'datetime_is_numeric'` in pandas 2.0.0rc0,https://github.com/mlflow/mlflow/issues/7878,,8,"['bug', 'good first issue', 'area/recipes', 'has-closing-pr']",https://github.com/mlflow/mlflow/pull/7898,2,0.1957202104598485
PrefectHQ/prefect,I_kwDOCEwExM5ls2in,CronSchedule validation fails when provided with a timezone,https://github.com/PrefectHQ/prefect/issues/9535,,19,"['bug', 'good first issue']",https://github.com/ajwadjaved/prefect/commit/a63c332e683fb5a26e9a6d263a6483b8a6801597,3,0.35134585881588126
PrefectHQ/prefect,I_kwDOCEwExM5-l0b7,"Deployment's Schedule incorrectly shows the timezone as ""UTC""",https://github.com/PrefectHQ/prefect/issues/11924,,7,"['bug', 'ui']",https://github.com/PrefectHQ/prefect-ui-library/pull/2090,2,0.0
PrefectHQ/prefect,I_kwDOCEwExM5aj3-b,Gracefully handle missing timezone configuration,https://github.com/PrefectHQ/prefect/issues/8047,,24,"['enhancement', 'good first issue']",https://github.com/PrefectHQ/prefect/pull/10320,2,0.3955127271793928
PrefectHQ/prefect,I_kwDOCEwExM5pQAwh,Improved Timezone Validation Message in Deployments,https://github.com/PrefectHQ/prefect/issues/10006,,9,['enhancement'],https://github.com/PrefectHQ/prefect/commit/5b76d0a1f945b372ad2bedc5fa51b6317619fad1,5,0.597101592807153
PrefectHQ/prefect,I_kwDOCEwExM5Q6mlm,Add support for timezones in datetime parameter inputs in the UI,https://github.com/PrefectHQ/prefect/issues/6646,,10,['ui'],https://github.com/PrefectHQ/prefect-design/pull/445,1,0.0
PrefectHQ/prefect,I_kwDOCEwExM5UJVXn,Timezone parameter to deployment cli for cron schedule,https://github.com/PrefectHQ/prefect/issues/7202,,10,['enhancement'],https://github.com/PrefectHQ/prefect/pull/7282,2,0.2024073195956451
PrefectHQ/prefect,I_kwDOCEwExM5VQZUR,DateTime block created via Python shows value None in Cloud and self-hosted UI rather than true value,https://github.com/PrefectHQ/prefect/issues/7392,,10,"['bug', 'ui']",https://github.com/PrefectHQ/prefect-ui-library/pull/770,2,0.2261780677352615
PrefectHQ/prefect,I_kwDOCEwExM5QDUWc,Explore extending schedules set from CLI to include custom timezones,https://github.com/PrefectHQ/prefect/issues/6464,,11,"['enhancement', 'needs:design', 'component:deployment']",https://github.com/PrefectHQ/prefect/pull/6697,1,0.08436708403357071
PrefectHQ/prefect,MDU6SXNzdWU2NjkxNzkxMDU=,RuntimeError: Unable to find any timezone configuration,https://github.com/PrefectHQ/prefect/issues/3061,,7,[],https://github.com/pangeo-data/pangeo-docker-images/pull/183,3,0.13724444316798826
PrefectHQ/prefect,MDU6SXNzdWU3MjYwMTY4MTI=,Prefect logger doesn't use local Python logger timezone configuration,https://github.com/PrefectHQ/prefect/issues/3556,,16,"['good first issue', 'logging']",https://github.com/PrefectHQ/prefect/pull/3600,3,0.2124942370152494
PrefectHQ/prefect,MDU6SXNzdWU2MTE1Mjk3NjY=,Agent resource manager failing: 'DateTime' is not JSON serializable,https://github.com/PrefectHQ/prefect/issues/2474,,10,[],https://github.com/PrefectHQ/prefect/pull/2475,3,0.0
PrefectHQ/prefect,MDU6SXNzdWU0NDYxMjM4MTA=,Timezone Union Schedule Test Fails,https://github.com/PrefectHQ/prefect/issues/1053,,10,"['bug', 'testing']",https://github.com/PrefectHQ/prefect/pull/1062,3,0.0
PrefectHQ/prefect,MDU6SXNzdWU0MjA2ODE1MjE=,Schedules should be timezone aware to (optionally) account for DST,https://github.com/PrefectHQ/prefect/issues/719,,4,[],https://github.com/PrefectHQ/prefect/pull/729,3,0.0
PrefectHQ/prefect,MDU6SXNzdWUzNzYwMjU3Nzk=,Prefect datetimes need to be timezone-aware (especially schedules),https://github.com/PrefectHQ/prefect/issues/308,,7,[],https://github.com/PrefectHQ/prefect/pull/325,1,0.7030759739048088
modin-project/modin,I_kwDOCD0hz848AfbI,[omnisci] Various problems in datetime processing,https://github.com/modin-project/modin/issues/3480,,14,"['bug 🦗', 'HDK']",https://github.com/modin-project/modin/pull/3483,2,0.06242510315694262
modin-project/modin,MDU6SXNzdWU2Mzk0OTA5Mzc=,Support different datetime extractions,https://github.com/modin-project/modin/issues/1611,,31,['HDK'],https://github.com/abykovsk/modin/commit/87611c52553fe29b8f9b3d52bda3958dc704028e,7,0.21838969466971053
modin-project/modin,I_kwDOCD0hz85vuzNQ,Add `shape_hint='column'` for the `qc.to_datetime()` result,https://github.com/modin-project/modin/issues/6524,,7,"['Performance 🚀', 'P2']",https://github.com/dchigarev/modin/commit/9746c954c7457def5adc7a372383206154478ac4,4,0.0
modin-project/modin,I_kwDOCD0hz85sLZF9,BUG: `diff` does not work on datetime types,https://github.com/modin-project/modin/issues/6402,,13,"['bug 🦗', 'P2']",https://github.com/RehanSD/modin/commit/07db7f89d44665fa160dcc037eea394546613395,8,0.0
modin-project/modin,I_kwDOCD0hz85l2O7I,BUG: HDK: read_csv() is unable to parse dates with nanosecond precision,https://github.com/modin-project/modin/issues/6120,,7,"['bug 🦗', 'HDK']",https://github.com/AndreyPavlenko/modin/commit/1b0220663591a3f4c1c1aa845239b264eced815d,5,0.0
modin-project/modin,I_kwDOCD0hz85lm2g4,REFACTOR: check for _to_datetime,https://github.com/modin-project/modin/issues/6115,,9,"['Code Quality 💯', 'P2', 'ponder']",https://github.com/RehanSD/modin/commit/6547a02c4b8bcc26f44e3b6d16955b1d96e4280f,5,0.0
