owner_x	name_x	title	url_x	fixUrl	stars	tf_idf	size	grep_results0	grep_results1	grep_results2
facebookresearch	fairseq	Train on gpu - about 1 day to 7 epochs	https://github.com/facebookresearch/fairseq/issues/301	https://github.com/facebookresearch/fairseq/commit/4de5826038bbdefd21f08df70c135b2c17bc2c76	29583	0.410850635447489	21504.0	1	0	0
facebookresearch	fairseq	Valid On 'valid' subset appears multiple times in the same epoch.	https://github.com/facebookresearch/fairseq/issues/260	https://github.com/facebookresearch/fairseq/commit/c4de6a5ccaa097a9853ea230b9ada9e9e0fdafb7	29583	0.35746104262507	1990.0	1	0	0
facebookresearch	fairseq	Valid On 'valid' subset  appears multiple times in the same epoch.	https://github.com/facebookresearch/fairseq/issues/259	https://github.com/facebookresearch/fairseq/commit/527e822b3a6197a85ed5c3331cfc1dcb94292d2b	29583	0.4085269058572228	1849.0	1	0	0
Lightning-AI	pytorch-lightning	Loop, fit_loop not working: epoch not reset properly	https://github.com/Lightning-AI/pytorch-lightning/issues/11196	https://github.com/Lightning-AI/pytorch-lightning/pull/11230	27260	0.2401346261033836	2401.0	1	1	0
Lightning-AI	pytorch-lightning	Reduce LR On Plateau after validation epoch when val_check_interval < 1	https://github.com/Lightning-AI/pytorch-lightning/issues/5943	https://github.com/Lightning-AI/pytorch-lightning/pull/6360	27260	0.2370134621547323	2029.0	1	1	0
Lightning-AI	pytorch-lightning	ModelCheckpoint period should not always save on the first epoch	https://github.com/Lightning-AI/pytorch-lightning/issues/3619	https://github.com/Lightning-AI/pytorch-lightning/pull/3630	27260	0.3104266949112449	1076.0	1	1	0
Lightning-AI	pytorch-lightning	Logging Intervals and Evaluation Intervals	https://github.com/Lightning-AI/pytorch-lightning/issues/3466	https://github.com/Lightning-AI/pytorch-lightning/pull/3516	27260	0.3037512045136208	1456.0	1	1	0
Lightning-AI	pytorch-lightning	Logged metrics and epoch counter at `on_epoch_end` are out of order	https://github.com/Lightning-AI/pytorch-lightning/issues/9825	https://github.com/Lightning-AI/pytorch-lightning/pull/9904	27260	0.2114261216614256	4353.0	1	1	0
Lightning-AI	pytorch-lightning	Fix flaky test: test_model_checkpoint_score_and_ckpt_val_check_interval	https://github.com/Lightning-AI/pytorch-lightning/issues/9429	https://github.com/Lightning-AI/pytorch-lightning/pull/9457	27260	0.2972408237811057	7172.0	1	1	0
Lightning-AI	pytorch-lightning	Weird default filename of ModelCheckpoint : epoch number starts from 0 while step number starts from 1	https://github.com/Lightning-AI/pytorch-lightning/issues/16636	https://github.com/Lightning-AI/pytorch-lightning/pull/11805	27260	0.2168421765924137	2227.0	1	1	0
OpenBB-finance	OpenBBTerminal	[Bug] Stocks/Load - Cannot load monthly/weekly interval with Polygon as source. 	https://github.com/OpenBB-finance/OpenBBTerminal/issues/2044	https://github.com/OpenBB-finance/OpenBBTerminal/pull/2051	26357	0.2230269034435749	1045.0	1	0	0
freqtrade	freqtrade	Check fails if computer running check is not UTC	https://github.com/freqtrade/freqtrade/issues/4532	https://github.com/freqtrade/freqtrade/pull/4540	26072	0.3216741759922828	1937.0	1	0	0
freqtrade	freqtrade	wrong starting datetime for download-data	https://github.com/freqtrade/freqtrade/issues/3022	https://github.com/freqtrade/freqtrade/pull/3786	26072	0.2608894429487716	2112.0	1	0	0
freqtrade	freqtrade	Crash: Timestamp subtraction must have the same timezones or no timezones	https://github.com/freqtrade/freqtrade/issues/3378	https://github.com/hroff-1902/freqtrade/commit/9f573481a87460ea3907649042a61f046c940bae	26072	0.2772552628129024	2253.0	1	0	0
freqtrade	freqtrade	RPC tests fail on Windows with local TimeZone UTC+2	https://github.com/freqtrade/freqtrade/issues/8244	https://github.com/freqtrade/freqtrade/pull/8231	26072	0.2866845483308748	4078.0	1	0	0
python-telegram-bot	python-telegram-bot	Naive datetime should be treated as local timezone. UTC datetimes should be timezone aware.	https://github.com/python-telegram-bot/python-telegram-bot/issues/1658	https://github.com/python-telegram-bot/python-telegram-bot/commit/103b115486fd075f3f7eac9780d1e5dc538f4176	25168	0.418460600061545	2532.0	1	0	0
python-telegram-bot	python-telegram-bot	[BUG] Job_queue is skipping job if timezone is not provided for job.run_daily	https://github.com/python-telegram-bot/python-telegram-bot/issues/1693	https://github.com/python-telegram-bot/python-telegram-bot/pull/1696	25168	0.4122585315169403	2710.0	1	0	0
vnpy	vnpy	bar显示K线图时报错TypeError: can't compare offset-naive and offset-aware datetimes	https://github.com/vnpy/vnpy/issues/2900	https://github.com/vnpy/vnpy/commit/f989b86b79bbcb6bc4c1a49309aa672ce35aa1ca	23787	0.3930824815500969	1674.0	1	0	0
plotly	dash	[BUG] Long Callback interval_time causing infinite loop	https://github.com/plotly/dash/issues/1852	https://github.com/plotly/dash/pull/2039	20734	0.2097036872860202	1698.0	1	0	0
zulip	zulip	Replace naive datetimes in the asana, basecamp, and codebase integrations.	https://github.com/zulip/zulip/issues/3809	https://github.com/roberthoenig/zulip/commit/f07704b6018505b510d27543e34fa9bda590c5f5	20271	0.4270049814135265	2106.0	1	0	0
zulip	zulip	populate_db: Add support for creating messages older than 5 days ago	https://github.com/zulip/zulip/issues/21646	https://github.com/zulip/zulip/pull/21678	20271	0.4103652136511566	3041.0	1	0	0
zulip	zulip	lint: Add lint rules that make it harder to introduce naive timezones.	https://github.com/zulip/zulip/issues/3999	https://github.com/zulip/zulip/commit/342a80c3dee8000ea495834f93bfb06508351de3	20271	0.4211287325822505	2001.0	1	0	0
ArchiveBox	ArchiveBox	Bugfix: Inconsistent timezones in output	https://github.com/ArchiveBox/ArchiveBox/issues/428	https://github.com/ArchiveBox/ArchiveBox/pull/435	20148	0.3491203666539429	1215.0	1	0	0
pydantic	pydantic	datetime dumping to json flips sign of timezone	https://github.com/pydantic/pydantic/issues/8964	https://github.com/pydantic/speedate/pull/56	19350	0.3472386611433476	1914.0	1	0	0
pydantic	pydantic	Date string coerced to datetime infers timezone	https://github.com/pydantic/pydantic/issues/8762	https://github.com/pydantic/pydantic-core/pull/1193	19350	0.4257122640925264	2670.0	1	0	0
pydantic	pydantic	timedelta_isoformat does not produce correct string in some cases	https://github.com/pydantic/pydantic/issues/3899	https://github.com/pydantic/pydantic/pull/3909	19350	0.348284892024414	1498.0	1	0	0
pydantic	pydantic	time ignores timedelta without error	https://github.com/pydantic/pydantic/issues/1744	https://github.com/pydantic/pydantic/pull/1814	19350	0.3696437810565395	1845.0	1	0	0
pydantic	pydantic	Serialization -> de-serialisation fails for small timedelta (< 100 microseconds)	https://github.com/pydantic/pydantic/issues/3315	https://github.com/pydantic/pydantic/pull/3346	19350	0.4357096890182576	2181.0	1	0	0
pydantic	pydantic	why limit on number of digits for timedelta?	https://github.com/pydantic/pydantic/issues/1261	https://github.com/RajatRajdeep/pydantic/commit/ee0633509d481617710c11f8a2eb00998437c2c1	19350	0.3007710132811185	2157.0	1	0	0
pydantic	pydantic	Parsing of float as datetime changes depending on the deprecation warnings handling setting	https://github.com/pydantic/pydantic/issues/9018	https://github.com/pydantic/pydantic-core/pull/1288	19350	0.2617435061381433	2441.0	1	0	0
pydantic	pydantic	model_dump_json removes (all) irrelevant milliseconds.	https://github.com/pydantic/pydantic/issues/6761	https://github.com/pydantic/speedate/pull/47	19350	0.2594010866795676	4639.0	1	0	0
pydantic	pydantic	Type signature for Field() gt/lt/gte/lte validators should include timedelta	https://github.com/pydantic/pydantic/issues/9472	https://github.com/pydantic/pydantic/pull/9459	19350	0.2480752656396912	3483.0	1	0	0
pydantic	pydantic	JavaScript negative timestamp are not supported	https://github.com/pydantic/pydantic/issues/1600	https://github.com/pydantic/pydantic/pull/1605	19350	0.2512889132562321	3170.0	1	0	0
pydantic	pydantic	timedelta serialization->de-serialization precision error	https://github.com/pydantic/pydantic/issues/535	https://github.com/alexdrydew/pydantic/commit/0ef8e7e8b4cc7d0edda29ee0a7aa72d69f457f4f	19350	0.26232466661181	2544.0	1	0	0
pydantic	pydantic	datetime field with different coercion in Pydantic v2	https://github.com/pydantic/pydantic/issues/6518	https://github.com/moneymeets/youtrack-sdk/pull/27	19350	0.3068712911665295	7658.0	1	0	0
pydantic	pydantic	JSON schema for `timedelta` type (along with validation/serialization behavior)	https://github.com/pydantic/pydantic/issues/5034	https://github.com/pydantic/pydantic/pull/5864	19350	0.2121896772640928	2810.0	1	0	0
PostHog	posthog	Increase ClickHouse Person DateTime precision	https://github.com/PostHog/posthog/issues/4260	https://github.com/PostHog/plugin-server/pull/476	18958	0.3073648792620963	1247.0	1	0	1
PostHog	posthog	PersonsModal has no results for day interval due to timezones	https://github.com/PostHog/posthog/issues/11466	https://github.com/PostHog/posthog/pull/11468	18958	0.3045132859883826	1781.0	1	0	1
PostHog	posthog	Two frontend tests for rendering plugin activity logs pass or fail depending on the developer's timezone	https://github.com/PostHog/posthog/issues/12243	https://github.com/PostHog/posthog/pull/12245	18958	0.214312214477199	2208.0	1	0	1
PostHog	posthog	Last event ingested in /instance/status is UTC but looks like localtime	https://github.com/PostHog/posthog/issues/9505	https://github.com/PostHog/posthog/pull/14888	18958	0.2602584819926379	1121.0	1	0	1
PostHog	posthog	Timestamp field not used for event or action time	https://github.com/PostHog/posthog/issues/7968	https://github.com/PostHog/posthog/pull/7995	18958	0.2875551249581233	1257.0	1	0	1
PostHog	posthog	In Session Replay, Incorrect time shown when displayed in Local Timezone	https://github.com/PostHog/posthog/issues/21834	https://github.com/PostHog/posthog/pull/21950	18958	0.286790681963381	1446.0	1	0	1
PostHog	posthog	Dashboard insight with total values take wrong interval	https://github.com/PostHog/posthog/issues/22878	https://github.com/PostHog/posthog/pull/23037	18958	0.2719338614241282	1009.0	1	0	1
PostHog	posthog	Bug Report: SQL product analytics date filters uses UTC instead of project/device timezone	https://github.com/PostHog/posthog/issues/21673	https://github.com/PostHog/posthog/pull/21677	18958	0.336553001316968	1533.0	1	0	1
PostHog	posthog	Trends date buckets may be incorrect for non-utc timezones	https://github.com/PostHog/posthog/issues/11492	https://github.com/PostHog/posthog/pull/11468	18958	0.3458038039379696	3576.0	1	0	1
huggingface	datasets	Negative timezone	https://github.com/huggingface/datasets/issues/2846	https://github.com/huggingface/datasets/pull/2847	18642	0.2373915560320357	1350.0	1	0	0
Delgan	loguru	How can I modify file name without changing log structure and use UTC standard?	https://github.com/Delgan/loguru/issues/128	https://github.com/Delgan/loguru/commit/78b93b68fb618e5e6523a6b757f4763fbcdcf46f	18519	0.2677599557378211	6895.0	1	0	0
facebook	prophet	Date problem when fitting the model with timezone (R)	https://github.com/facebook/prophet/issues/1501	https://github.com/facebook/prophet/commit/8f1c1d5a27ee7fdd1a3934c567d6a57959ec9684	17943	0.3089519886898493	13104.0	1	0	0
facebook	prophet	x-axis scale on seasonalities > 1 year	https://github.com/facebook/prophet/issues/1693	https://github.com/facebook/prophet/pull/1707	17943	0.2152612658624372	1969.0	1	0	0
paperless-ngx	paperless-ngx	[BUG] Auto-detected date is day before receipt date	https://github.com/paperless-ngx/paperless-ngx/issues/224	https://github.com/paperless-ngx/paperless-ngx/pull/246	17639	0.2329375558095054	6812.0	1	0	0
blakeblackshear	frigate	[Config Support]: The timezone appears to be showing as UTC on iOS browser	https://github.com/blakeblackshear/frigate/issues/7931	https://github.com/blakeblackshear/frigate/pull/8574	15646	0.2505790290400104	1759.0	1	0	0
netbox-community	netbox	"""Current time"" displayed under script/report schedule displays in wrong timezone"	https://github.com/netbox-community/netbox/issues/11384	https://github.com/netbox-community/netbox/commit/0669fda1fd2794ee8a472727fdca1e33c4929431	15216	0.3965388553388361	1767.0	1	0	0
netbox-community	netbox	Make webhook timestamp timezone-aware	https://github.com/netbox-community/netbox/issues/4005	https://github.com/netbox-community/netbox/commit/d3463b596ae5f196af922e72225a68f7f56f6b1c	15216	0.2180709732868532	2115.0	1	0	0
netbox-community	netbox	TimeZone Validation Error when bulk-editing sites	https://github.com/netbox-community/netbox/issues/2369	https://github.com/netbox-community/netbox/commit/e1e41a768a528586ac2a27000426240844372f34	15216	0.2490348203545564	4209.0	1	0	0
PrefectHQ	prefect	CronSchedule validation fails when provided with a timezone	https://github.com/PrefectHQ/prefect/issues/9535	https://github.com/ajwadjaved/prefect/commit/a63c332e683fb5a26e9a6d263a6483b8a6801597	15193	0.3984715803637354	3243.0	1	0	1
PrefectHQ	prefect	Add support for timezones in datetime parameter inputs in the UI	https://github.com/PrefectHQ/prefect/issues/6646	https://github.com/PrefectHQ/prefect-design/pull/445	15193	0.2308092421597279	1349.0	1	0	1
PrefectHQ	prefect	Prefect UI has misleading messaging about `anchor_date` for `Interval` schedules	https://github.com/PrefectHQ/prefect/issues/11551	https://github.com/PrefectHQ/prefect/pull/11767	15193	0.2234682865562884	1555.0	1	0	1
PrefectHQ	prefect	"Deployment's Schedule incorrectly shows the timezone as ""UTC"""	https://github.com/PrefectHQ/prefect/issues/11924	https://github.com/PrefectHQ/prefect-ui-library/pull/2090	15193	0.3685717467364632	1891.0	1	0	1
PrefectHQ	prefect	Validation error using default interval schedule in `prefect deploy`	https://github.com/PrefectHQ/prefect/issues/12834	https://github.com/PrefectHQ/prefect/pull/12833	15193	0.4023820729933388	3132.0	1	0	1
PrefectHQ	prefect	Cannot use CLI to build deployment with interval schedule	https://github.com/PrefectHQ/prefect/issues/10741	https://github.com/PrefectHQ/prefect/pull/10752	15193	0.2633849696022087	4419.0	1	0	1
PrefectHQ	prefect	DateTime block created via Python shows value None in Cloud and self-hosted UI rather than true value	https://github.com/PrefectHQ/prefect/issues/7392	https://github.com/PrefectHQ/prefect-ui-library/pull/770	15193	0.2236723867091876	1936.0	1	0	1
PrefectHQ	prefect	Prefect logger doesn't use local Python logger timezone configuration	https://github.com/PrefectHQ/prefect/issues/3556	https://github.com/PrefectHQ/prefect/pull/3600	15193	0.2418225026770829	3242.0	1	0	1
tiangolo	typer	[FEATURE] Support datetime.date in addition to datetime.datetime	https://github.com/tiangolo/typer/issues/94	https://github.com/MLH-Fellowship/typer/commit/6e444bb5dfe9104455e0e57a4ae87ff2e1c06f1a	14649	0.2216449648107187	4576.0	1	0	0
tiangolo	typer	[QUESTION] Default datetime must be string (bug in older versions of Click)	https://github.com/tiangolo/typer/issues/215	https://github.com/tiangolo/typer/pull/216	14649	0.2442535643357673	1809.0	1	0	0
airbytehq	airbyte	`JdbcSourceOperations` method `setJsonField` misses a branch for `TIMESTAMP_WITH_TIMEZONE`	https://github.com/airbytehq/airbyte/issues/16838	https://github.com/airbytehq/airbyte/pull/19860	14568	0.3296258236525981	2106.0	1	1	1
airbytehq	airbyte	🐛 Source Snowflake: Timestamps coerced to UTC and lose the original timezone offsets	https://github.com/airbytehq/airbyte/issues/31568	https://github.com/airbytehq/airbyte/pull/31631	14568	0.2448714664764299	3776.0	1	1	1
airbytehq	airbyte	CDK: emitted_at should have milliseconds	https://github.com/airbytehq/airbyte/issues/8042	https://github.com/airbytehq/airbyte/pull/8295	14568	0.208970021696237	1369.0	1	1	1
airbytehq	airbyte	Destination Elasticsearch: acceptance tests hang when run testSync() with timestamps	https://github.com/airbytehq/airbyte/issues/9967	https://github.com/airbytehq/airbyte/pull/9816	14568	0.2322850813511868	3300.0	1	1	1
airbytehq	airbyte	Source Zendesk Support : organizations streams -> Sleeping 0 seconds before next request	https://github.com/airbytehq/airbyte/issues/26471	https://github.com/airbytehq/airbyte/pull/29904	14568	0.2983683251231543	2017.0	1	1	1
airbytehq	airbyte	🎉 Source Postgres: Describe timezone awareness	https://github.com/airbytehq/airbyte/issues/12905	https://github.com/airbytehq/airbyte/pull/13166	14568	0.3417576666774552	1292.0	1	1	1
airbytehq	airbyte	Destination snowflake: emitted_at is local timezone	https://github.com/airbytehq/airbyte/issues/29199	https://github.com/airbytehq/airbyte/pull/29174	14568	0.2824927711089337	2651.0	1	1	1
Rapptz	discord.py	Message.created_at returns datetime.datetime object without timezone info	https://github.com/Rapptz/discord.py/issues/5921	https://github.com/dronefly-garden/dronefly/commit/ac4ebb567fa9c8aba71b74a255df1351aa62b277	14432	0.3311052007800605	3829.0	1	0	0
gunthercox	ChatterBot	AttributeError: module 'dateutil' has no attribute 'parser'	https://github.com/gunthercox/ChatterBot/issues/1220	https://github.com/gunthercox/ChatterBot/pull/1222	13945	0.2587432238589571	6376.0	1	0	0
ansible	awx	Provide way to configure local timezone in AWX Task container	https://github.com/ansible/awx/issues/392	https://github.com/carbonin/awx/commit/56e9d7b8e2a753710f192c0f0679a80a5200589b	13589	0.2214981814149829	2044.0	1	0	0
edgedb	edgedb	large microsecond durations don't work	https://github.com/edgedb/edgedb/issues/2191	https://github.com/edgedb/edgedb/commit/937ef17483c3588b3c52b49fb3652d1bc0a8f089	12712	0.3339078871544279	1186.0	1	0	0
edgedb	edgedb	datetime_get() cannot be used in index on an expression	https://github.com/edgedb/edgedb/issues/3679	https://github.com/edgedb/edgedb/commit/64f1a163723ceceb7ff6c75be031f265e7790151	12712	0.2528975616399369	2190.0	1	0	0
ranaroussi	yfinance	"interval=""30m"" returns data every 60mins"	https://github.com/ranaroussi/yfinance/issues/64	https://github.com/ranaroussi/yfinance/commit/f0be7f529e1a5e22eb781b3dded25a6cec887863	12242	0.2190865554473416	1716.0	1	0	0
ranaroussi	yfinance	1h & 60m time interval	https://github.com/ranaroussi/yfinance/issues/490	https://github.com/ranaroussi/yfinance/pull/499	12242	0.3016839887447284	1676.0	1	0	0
ranaroussi	yfinance	"Several tickers return Exception when getting historical data with `period=""max""` and `interval=""1mo""`"	https://github.com/ranaroussi/yfinance/issues/1405	https://github.com/ranaroussi/yfinance/pull/1452	12242	0.2186253449183541	2392.0	1	0	0
ranaroussi	yfinance	No data returned for the current day - only on some hosts.	https://github.com/ranaroussi/yfinance/issues/805	https://github.com/ranaroussi/yfinance/pull/1048	12242	0.2342561003862559	5712.0	1	0	0
ranaroussi	yfinance	Different result for same input depending on computer's timezone	https://github.com/ranaroussi/yfinance/issues/1010	https://github.com/ranaroussi/yfinance/pull/1048	12242	0.2879109818586922	3178.0	1	0	0
dask	dask	`dd.to_timedelta` fails	https://github.com/dask/dask/issues/9006	https://github.com/dask/dask/pull/9010	12153	0.3006149930720214	3908.0	1	0	0
dask	dask	Repartition on day is incorrect when index is timestamped per day	https://github.com/dask/dask/issues/7139	https://github.com/dask/dask/pull/7357	12153	0.2191924114898791	4173.0	1	0	0
dask	dask	read_parquet does not handle timezones	https://github.com/dask/dask/issues/4640	https://github.com/martindurant/fastparquet/commit/81c1f3b9129acce591fb9ada463a18c241b5ebe9	12153	0.227129062138098	1926.0	1	0	0
pytest-dev	pytest	compare datetime objects with pytest.approx	https://github.com/pytest-dev/pytest/issues/4736	https://github.com/pytest-dev/pytest/pull/4760	11544	0.3353385898739631	3697.0	1	0	0
khoj-ai	khoj	[FIX] Timestamps on chat response are the same as the timestamp of the preceeding query	https://github.com/khoj-ai/khoj/issues/694	https://github.com/khoj-ai/khoj/commit/f24495e0e6154a712b1e6ec2a51cdb647a46159a	11320	0.2577430293814174	19449.0	1	0	0
ActivityWatch	activitywatch	Start and end of day incorrect for timezone	https://github.com/ActivityWatch/activitywatch/issues/117	https://github.com/ActivityWatch/aw-webui/pull/48	11175	0.3592695374559205	2275.0	1	0	0
ActivityWatch	activitywatch	Timezone issues in aw-webui	https://github.com/ActivityWatch/activitywatch/issues/72	https://github.com/vasuemme111/activitywatch/commit/7bab7f0925964bf5c343497820fc0bc654d8bde8	11175	0.2084981045854418	13104.0	1	0	0
borgbackup	borg	{utcnow} output isn't correct	https://github.com/borgbackup/borg/issues/4724	https://github.com/borgbackup/borg/pull/6964	10692	0.3587863534492285	2378.0	1	0	0
borgbackup	borg	Incorrect duration if clock jumps backwards during borg-create	https://github.com/borgbackup/borg/issues/1936	https://github.com/borgbackup/borg/pull/1941	10692	0.2097864791352439	1409.0	1	0	0
borgbackup	borg	--timestamp time (vs list time)	https://github.com/borgbackup/borg/issues/2957	https://github.com/ThomasWaldmann/borg/commit/8a299ae24ced26dbb53517e594634ea676779bc3	10692	0.2421715918888429	1129.0	1	0	0
borgbackup	borg	borg create: clarify duration	https://github.com/borgbackup/borg/issues/3301	https://github.com/milkey-mouse/borg/commit/bdc56788dd5031976625924c923af5100f8cd397	10692	0.2118492635965306	1004.0	1	0	0
borgbackup	borg	add timezone to datetime display format	https://github.com/borgbackup/borg/issues/2368	https://github.com/borgbackup/borg/pull/6964	10692	0.2881451840037944	1162.0	1	0	0
borgbackup	borg	To UTC or not to UTC...	https://github.com/borgbackup/borg/issues/7283	https://github.com/ThomasWaldmann/borg/commit/ea805812df487aaa8e07e23ebf422e5601ba5737	10692	0.2713404126465722	8151.0	1	0	0
borgbackup	borg	JSON: Use a more standard, timezone-aware format date time format	https://github.com/borgbackup/borg/issues/2376	https://github.com/borgbackup/borg/pull/2916	10692	0.3456192031397459	1883.0	1	0	0
borgbackup	borg	create: {now} date/time format for nanoseconds	https://github.com/borgbackup/borg/issues/1822	https://github.com/ThomasWaldmann/borg/commit/d8e806aac10d18ae03da18214523257096cb01d9	10692	0.3051819201923118	1428.0	1	0	0
dagster-io	dagster	Fix inconsistencies between timezones on scheduling page and runs page 	https://github.com/dagster-io/dagster/issues/2188	https://github.com/dagster-io/dagster/commit/56d62dde12ca4b6b1cb564514c7a41ed6e722c8b	10545	0.2813765176539528	1596.0	1	0	1
dagster-io	dagster	Schedules prominently display UTC and hide timezone-specific times behind click	https://github.com/dagster-io/dagster/issues/4217	https://github.com/dagster-io/dagster/pull/5726	10545	0.2306490905133146	1383.0	1	0	1
dagster-io	dagster	Toggle between UTC and localized for timestamps in Dagit	https://github.com/dagster-io/dagster/issues/5626	https://github.com/dagster-io/dagster/pull/5831	10545	0.3618839698991987	1354.0	1	0	1
secdev	scapy	Nanosecond libpcap	https://github.com/secdev/scapy/issues/195	https://github.com/secdev/scapy/pull/412	10220	0.34371752619272	1007.0	1	0	0
secdev	scapy	"The ""Ticketer++ - Call show()"" test seems to fail with non-UTC timezones"	https://github.com/secdev/scapy/issues/4264	https://github.com/secdev/scapy/pull/4266	10220	0.2317308504829964	1839.0	1	0	0
giampaolo	psutil	psutil.disk_io_counters returns microseconds instead of seconds	https://github.com/giampaolo/psutil/issues/1012	https://github.com/giampaolo/psutil/commit/beda43bea5e64c28e3e6e1367761b28a112253be	10027	0.2263066348904725	4592.0	1	0	0
asweigart	pyautogui	"parameter ""duration"" in click() does nothing"	https://github.com/asweigart/pyautogui/issues/98	https://github.com/asweigart/pyautogui/commit/33e6c59968f9144afc2937c4f62bab1014067784	9814	0.2553592063567568	1063.0	1	0	0
flet-dev	flet	scroll_to with zero duration does nothing	https://github.com/flet-dev/flet/issues/1659	https://github.com/flet-dev/flet/commit/f673bbe235dad3f86bc68f621119fe368cbd47ee	9715	0.2673599835298753	1035.0	1	0	0
great-expectations	great_expectations	datetime objects in evaluation parameters	https://github.com/great-expectations/great_expectations/issues/1956	https://github.com/great-expectations/great_expectations/pull/1957	9586	0.2453565547976272	2303.0	1	0	1
modin-project	modin	`parse_dates` parameter in OmniSci's `read_csv` doesn't work since Arrow 3.0	https://github.com/modin-project/modin/issues/3485	https://github.com/modin-project/modin/pull/3308	9549	0.2185795912978529	2678.0	1	0	0
robotframework	robotframework	DateTime: Default timestamp can contain `.1000` milliseconds while it should only use three digit precision	https://github.com/robotframework/robotframework/issues/1764	https://github.com/robotframework/robotframework/commit/f9da586f24c0aa809748b1c85b0077cbd30849ff	9279	0.3144397670097589	4182.0	1	0	0
robotframework	robotframework	Unit test `test_parse_time_with_now_and_utc` fails around DST change	https://github.com/robotframework/robotframework/issues/4523	https://github.com/robotframework/robotframework/commit/628b44ba2cc12f7979beb74a2d5e2504af56a7c8	9279	0.3010101756465433	2310.0	1	0	0
robotframework	robotframework	DateTime: DST problems when calculating with dates	https://github.com/robotframework/robotframework/issues/2018	https://github.com/robotframework/robotframework/commit/29a8a226733fee097ac71b628fad2f72512e022b	9279	0.40129271146698	4628.0	1	0	0
robotframework	robotframework	DateTime: `Convert Date` changes time part when close to DTS boundary	https://github.com/robotframework/robotframework/issues/2130	https://github.com/robotframework/robotframework/commit/d504bea57693d3520b84d721c98c1f269686c503	9279	0.3746720373396682	1348.0	1	0	0
dbt-labs	dbt-core	[Bug] Integration test gives an error for the JST timezone	https://github.com/dbt-labs/dbt-core/issues/7664	https://github.com/dbt-labs/dbt-core/pull/7665	9138	0.3864319815088183	3533.0	1	0	0
sqlalchemy	sqlalchemy	enable timezone in sqlite datetime type	https://github.com/sqlalchemy/sqlalchemy/issues/1985	https://github.com/Opentrons/opentrons/pull/10053	9045	0.2455847276946232	7486.0	1	0	0
googleapis	python-bigquery-pandas	tests.system.test_read_gbq: test_default_dtypes[issue365-extreme-datetimes-False] failed	https://github.com/googleapis/python-bigquery-pandas/issues/624	https://github.com/googleapis/python-bigquery-pandas/pull/627	425	0.3341805684417647	47238.0	1	0	0
googleapis	python-bigquery-pandas	tests.system.test_read_gbq: test_default_dtypes[issue365-extreme-datetimes-True] failed	https://github.com/googleapis/python-bigquery-pandas/issues/623	https://github.com/googleapis/python-bigquery-pandas/pull/627	425	0.3393917451891977	46971.0	1	0	0
GenericMappingTools	pygmt	Support datetime data types as input	https://github.com/GenericMappingTools/pygmt/issues/242	https://github.com/GenericMappingTools/gmt/pull/3396	727	0.2224875473162167	29568.0	1	0	0
sdispater	pendulum	ERROR: Failed building wheel for pendulum	https://github.com/sdispater/pendulum/issues/457	https://github.com/Coldcard/ckbunker/pull/5	6109	0.3502532274709192	24050.0	1	0	1
ecederstrand	exchangelib	last_modified_time / _start_timezone	https://github.com/ecederstrand/exchangelib/issues/310	https://github.com/ecederstrand/exchangelib/commit/df2389e94eba39c86257e85517090be2b6e8da00	1140	0.2862026045013177	20974.0	1	0	0
sqlalchemy	sqlalchemy	Mssql pyodbc datetime with timezone fail to convert at UPDATE	https://github.com/sqlalchemy/sqlalchemy/issues/7660	https://github.com/apache/airflow/pull/21272	9045	0.2210312048207547	18502.0	1	0	0
jcrist	msgspec	Expand `datetime` support	https://github.com/jcrist/msgspec/issues/220	https://github.com/jcrist/msgspec/pull/221	1972	0.4447710534839381	17302.0	1	0	0
sdispater	pendulum	Could not build wheels for pendulum which use PEP 517	https://github.com/sdispater/pendulum/issues/454	https://github.com/python-poetry/poetry/commit/f759876231ca6c0910ad823f0ba405e21b3f1c4b	6109	0.2103985331029444	15162.0	1	0	1
dateutil	dateutil	Incorrect timezone during PDT -> PST Switch	https://github.com/dateutil/dateutil/issues/57	https://github.com/dateutil/dateutil/pull/127	2266	0.3453713282687511	15000.0	1	0	0
ecederstrand	exchangelib	Cannot convert value _start_timezone _end_timezone	https://github.com/ecederstrand/exchangelib/issues/541	https://github.com/ecederstrand/exchangelib/commit/22af5eec84f9654a25fcfe63c7dd3db622082483	1140	0.2466912746850745	14959.0	1	0	0
ecederstrand	exchangelib	event timezones getting simplified incorrectly	https://github.com/ecederstrand/exchangelib/issues/519	https://github.com/mcv21/exchangelib/commit/ed20484fe7c676521266468f8eed1c680353176e	1140	0.2149391122574378	14602.0	1	0	0
Scille	umongo	DateTime and timezone awareness	https://github.com/Scille/umongo/issues/44	https://github.com/Scille/umongo/pull/46	443	0.30243910056381	14440.0	1	0	0
samuelcolvin	dirty-equals	unix datetime tests fail if TZ != UTC	https://github.com/samuelcolvin/dirty-equals/issues/33	https://github.com/samuelcolvin/dirty-equals/pull/81	776	0.3942842873325379	14200.0	1	0	0
Yelp	elastalert	Incorrect timestamp	https://github.com/Yelp/elastalert/issues/1047	https://github.com/Yelp/elastalert/pull/2542	7971	0.2539277630502035	13762.0	1	0	0
