repoName,id,title,url_x,lockReason,timelineCount,labels,fixUrl,fixUrlCount,tf_idf,nameWithOwner,owner,name,url_y,description,stars,primaryLanguage,updatedAt,createdAt,issuesCount,forkCount,watchersCount,discussionsCount
morpheus65535/bazarr,MDU6SXNzdWU0MzUyOTIyNDg=,"ValueError: Timezone offset does not match system offset: -10800 != -14400. Please, check your config files.",https://github.com/morpheus65535/bazarr/issues/405,,20,"['bug', 'library related', 'awaiting feedback']",https://github.com/morpheus65535/bazarr/commit/f0fd8877ae6551a870cdba7d84236a5462aa4c83,1,0.1471112127247124,morpheus65535/bazarr,morpheus65535,bazarr,https://github.com/morpheus65535/bazarr,Bazarr is a companion application to Sonarr and Radarr. It manages and downloads subtitles based on your requirements. You define your preferences by TV show or movie and Bazarr takes care of everything for you.,2630,Python,2024-06-13T06:41:23Z,2017-04-12T22:38:06Z,1833,208,31,0
fossasia/susi_linux,MDU6SXNzdWUyNDk5MzQ4NDU=,Location and Timezone parameters are not being sent to SUSI Server.,https://github.com/fossasia/susi_linux/issues/71,,3,[],https://github.com/fossasia/susi_linux/pull/75,2,0.0,fossasia/susi_linux,fossasia,susi_linux,https://github.com/fossasia/susi_linux,Hardware for SUSI AI https://susi.ai,1607,Python,2024-06-12T05:41:26Z,2017-04-16T10:47:24Z,285,148,28,0
SamR1/FitTrackee,MDU6SXNzdWU1NDMzOTIyMjg=,timezone drop-down is not displayed correctly,https://github.com/SamR1/FitTrackee/issues/47,,4,['bug'],https://github.com/SamR1/FitTrackee/commit/84b4966a5e725d8363b272da9ff9d09b7192c01e,1,0.0,SamR1/FitTrackee,SamR1,FitTrackee,https://github.com/SamR1/FitTrackee,Self-hosted outdoor activity tracker :bicyclist:,627,Python,2024-06-12T14:35:39Z,2017-04-02T18:08:29Z,269,37,18,0
SamR1/FitTrackee,MDU6SXNzdWUzMjkxNTUwMzc=,Timezone support,https://github.com/SamR1/FitTrackee/issues/11,,13,"['enhancement', 'api', 'client']",https://github.com/SamR1/FitTrackee/commit/fe9104037055f57f95d85cd864ea0e565ca8b876,5,0.0,SamR1/FitTrackee,SamR1,FitTrackee,https://github.com/SamR1/FitTrackee,Self-hosted outdoor activity tracker :bicyclist:,627,Python,2024-06-12T14:35:39Z,2017-04-02T18:08:29Z,269,37,18,0
ccxt/ccxt,I_kwDOBXBrws5gqZht,timestamp and datetime for order structure are inverted.,https://github.com/ccxt/ccxt/issues/17155,,11,['bug'],https://github.com/ccxt/ccxt/pull/17151,1,0.0,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,I_kwDOBXBrws5UDwsB,bitmart deposit timestamp and datetime error,https://github.com/ccxt/ccxt/issues/15307,,11,['bug'],https://github.com/ccxt/ccxt/pull/15310,5,0.1536709797498265,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,I_kwDOBXBrws5KXtuA,ByBit's fetchMyTrades endpoint returning NoneType values for datetime key of trades payload,https://github.com/ccxt/ccxt/issues/13428,,7,[],https://github.com/ccxt/ccxt/pull/13429,2,0.0,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,I_kwDOBXBrws5Eisei,ftx symbol 'BTC-MOVE-0224' is a future contract but with invalid expiry datetime: undefined:,https://github.com/ccxt/ccxt/issues/12104,,45,['bug'],https://github.com/pietrodn/ccxt/commit/45d09a5267156c55e7f55215df3ef582cc082b8c,4,0.0616968639036502,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,I_kwDOBXBrws5EOrhY,Bybit fetch fundingRate fails to return correct funding datetime for contracts that pays hourly,https://github.com/ccxt/ccxt/issues/12024,,9,['bug'],https://github.com/ccxt/ccxt/pull/12060,2,0.0744233147392043,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,MDU6SXNzdWUzOTY3MTAyNjg=,Bitmex wrong timezone,https://github.com/ccxt/ccxt/issues/4446,,23,[],https://github.com/frosty00/ccxt/commit/108039d8a99835aaeb6e554ac6a7b5ad32915fd7,3,0.168304451699335,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,MDU6SXNzdWU0MDI3MTAzOTY=,_1btcxe and getbtc tickers missing timestamp and datetime,https://github.com/ccxt/ccxt/issues/4537,,6,['question'],https://github.com/ccxt/ccxt/commit/73e3a44547ddfd6a1875df2d28b1fa3d2d5c23a4,1,0.0911444402409431,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,MDU6SXNzdWUzOTUwMDQ0NTY=,Binance API - Datetime is not correctly fetched,https://github.com/ccxt/ccxt/issues/4413,,18,[],https://github.com/frosty00/ccxt/commit/bdcf6f170cf5be4336bba269c3fa361717bbab41,4,0.1518120319659719,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,MDU6SXNzdWUzNzU3MzI1MTI=,Bittrex fetch_deposits/withdrawals since a datetime causes TypeError,https://github.com/ccxt/ccxt/issues/4067,,5,[],https://github.com/ccxt/ccxt/commit/ed76807114a0d44a4698ceb3c6aadd38ca1556f5,2,0.0,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,MDU6SXNzdWUzNjkyMTQ2ODY=,Wrong datetime for exchanges for hitbtc2 & coinbase,https://github.com/ccxt/ccxt/issues/3984,,14,['question'],https://github.com/satoshinakamoto007/ccxt/pull/255,4,0.1042422860057888,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
ccxt/ccxt,MDU6SXNzdWUzMzk1OTY5Mjk=,Python base cryptopia class do not fill datetime and timestamp correctly at parse_order method,https://github.com/ccxt/ccxt/issues/3351,,2,[],https://github.com/ccxt/ccxt/commit/55a2643c35f41d51ec1ec04a2e1ab94f4d8609c3,1,0.0,ccxt/ccxt,ccxt,ccxt,https://github.com/ccxt/ccxt,A JavaScript / TypeScript / Python / C# / PHP cryptocurrency trading API with support for more than 100 bitcoin/altcoin exchanges,31719,Python,2024-06-13T15:07:53Z,2017-05-14T15:41:56Z,9934,7354,935,0
freqtrade/freqtrade,I_kwDOBXYo-M5farB-,RPC tests fail on Windows with local TimeZone UTC+2,https://github.com/freqtrade/freqtrade/issues/8244,,12,['Tech maintenance'],https://github.com/freqtrade/freqtrade/pull/8231,2,0.2596417404770234,freqtrade/freqtrade,freqtrade,freqtrade,https://github.com/freqtrade/freqtrade,"Free, open source crypto trading bot",26072,Python,2024-06-13T14:54:48Z,2017-05-17T23:48:53Z,4525,5726,622,0
freqtrade/freqtrade,I_kwDOBXYo-M5Vlx5B,History and real-time bars on OKX are using Hong Kong timezone instead of UTC,https://github.com/freqtrade/freqtrade/issues/7700,,15,['CCXT'],https://github.com/freqtrade/freqtrade/commit/3af177d8af26f9994c9ac586e6401fe601828947,1,0.1081592150226666,freqtrade/freqtrade,freqtrade,freqtrade,https://github.com/freqtrade/freqtrade,"Free, open source crypto trading bot",26072,Python,2024-06-13T14:54:48Z,2017-05-17T23:48:53Z,4525,5726,622,0
freqtrade/freqtrade,MDU6SXNzdWU4MzY0OTQyNzM=,ERROR - Unexpected error can't compare offset-naive and offset-aware datetimes calling,https://github.com/freqtrade/freqtrade/issues/4580,,6,['Question'],https://github.com/freqtrade/freqtrade/commit/69799532a67fc9732e851c71a500e223d4ffb589,1,0.3361540664433172,freqtrade/freqtrade,freqtrade,freqtrade,https://github.com/freqtrade/freqtrade,"Free, open source crypto trading bot",26072,Python,2024-06-13T14:54:48Z,2017-05-17T23:48:53Z,4525,5726,622,0
freqtrade/freqtrade,MDU6SXNzdWU1NzYxMjM3Njc=,wrong starting datetime for download-data,https://github.com/freqtrade/freqtrade/issues/3022,,12,['Data download'],https://github.com/freqtrade/freqtrade/pull/3786,2,0.2499332614083284,freqtrade/freqtrade,freqtrade,freqtrade,https://github.com/freqtrade/freqtrade,"Free, open source crypto trading bot",26072,Python,2024-06-13T14:54:48Z,2017-05-17T23:48:53Z,4525,5726,622,0
freqtrade/freqtrade,MDU6SXNzdWU2MjQ2OTUxOTg=,Crash: Timestamp subtraction must have the same timezones or no timezones,https://github.com/freqtrade/freqtrade/issues/3378,,11,"['Bug', 'Triage Needed']",https://github.com/hroff-1902/freqtrade/commit/9f573481a87460ea3907649042a61f046c940bae,5,0.0,freqtrade/freqtrade,freqtrade,freqtrade,https://github.com/freqtrade/freqtrade,"Free, open source crypto trading bot",26072,Python,2024-06-13T14:54:48Z,2017-05-17T23:48:53Z,4525,5726,622,0
ArchiveBox/ArchiveBox,MDU6SXNzdWU2NzUzMzY3NjU=,Bugfix: Inconsistent timezones in output,https://github.com/ArchiveBox/ArchiveBox/issues/428,,13,"['type: bug report', 'size: easy', 'good first ticket', 'help wanted']",https://github.com/ArchiveBox/ArchiveBox/pull/435,1,0.2710226372486884,ArchiveBox/ArchiveBox,ArchiveBox,ArchiveBox,https://github.com/ArchiveBox/ArchiveBox,"🗃 Open source self-hosted web archiving. Takes URLs/browser history/bookmarks/Pocket/Pinboard/etc., saves HTML, JS, PDFs, media, and more...",20148,Python,2024-06-13T15:40:45Z,2017-05-05T08:50:14Z,866,1096,174,120
pydantic/pydantic,I_kwDOBWBCuM6Bb8OI,datetime dumping to json flips sign of timezone,https://github.com/pydantic/pydantic/issues/8964,,9,"['bug V2', 'pending']",https://github.com/pydantic/speedate/pull/56,2,0.1085639259649369,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5-qJYe,Date string coerced to datetime infers timezone,https://github.com/pydantic/pydantic/issues/8762,,18,['bug V2'],https://github.com/pydantic/pydantic-core/pull/1193,3,0.1816968082086129,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM6CV-Ju,Parsing of float as datetime changes depending on the deprecation warnings handling setting,https://github.com/pydantic/pydantic/issues/9018,,12,"['bug V2', 'pending']",https://github.com/pydantic/pydantic-core/pull/1288,2,0.5113358335975804,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM59rgWu,Pydantic TzInfo(UTC) != datetime.UTC,https://github.com/pydantic/pydantic/issues/8683,,26,"['help wanted', 'bug V2']",https://github.com/pydantic/pydantic-core/pull/1197,2,0.5167791559816447,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5-XfRs,Datetime validation works incorrectly after Pydantic 2.6 with range parametrized APIs in FastAPI,https://github.com/pydantic/pydantic/issues/8736,,34,['documentation'],https://github.com/pydantic/pydantic/pull/8824,3,0.196304781452946,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM55klJ_,Pydantic should parse simple yyyy-MM-dd for datetime,https://github.com/pydantic/pydantic/issues/8363,,27,['feature request'],https://github.com/pydantic/pydantic-core/pull/1124,4,0.2297003998870561,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5q74el,datetime field with different coercion in Pydantic v2,https://github.com/pydantic/pydantic/issues/6518,,36,"['unconfirmed', 'bug V2']",https://github.com/moneymeets/youtrack-sdk/pull/27,2,0.3220200775848992,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5wS-WG,Weird markdown list rendering in usage/types/datetime doc,https://github.com/pydantic/pydantic/issues/7351,,8,"['unconfirmed', 'bug V2']",https://github.com/slafs/pydantic/commit/5991943f987ae3328d18060669184e2ff4bca1a6,3,0.0,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5t8pe-,Coercion from datetime at midnight to date is incompatible with JSON schema,https://github.com/pydantic/pydantic/issues/7065,,30,['bug V2'],https://github.com/pydantic/pydantic/pull/7552,2,0.1040893485194122,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5xOLdq,"Specifying a model_validator(mode=""after"") on a BaseModel subclass breaks datetime.date serialization/validation in strict-mode",https://github.com/pydantic/pydantic/issues/7468,,22,['bug V2'],https://github.com/pydantic/pydantic-core/pull/967,2,0.0200633688546706,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5oEV2Q,Typo in datetime types documentation,https://github.com/pydantic/pydantic/issues/6038,,9,['documentation'],https://github.com/pydantic/pydantic/pull/6061,1,0.0,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,MDU6SXNzdWU1NTI3NjY3MDQ=,incorrect datetime parsing result,https://github.com/pydantic/pydantic/issues/1185,,11,['bug V1'],https://github.com/RajatRajdeep/pydantic/commit/1fb3343cbfe4cb75de0f542dd002daa3a3f497af,1,0.0698000642889801,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,MDU6SXNzdWU0MDY1MDkwMjg=,help section for datetime parsing,https://github.com/pydantic/pydantic/issues/386,,7,"['help wanted', 'documentation']",https://github.com/pydantic/pydantic/pull/431,1,0.0,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,MDU6SXNzdWU2MjU5NjQ4NDQ=,datetime validation is less strict than the documentation suggests,https://github.com/pydantic/pydantic/issues/1573,,9,"['bug V1', 'documentation']",https://github.com/pydantic/pydantic/pull/1568,3,0.0,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,I_kwDOBWBCuM5A--5O,"Infinite loop in parse_datetime when parsing str value ""infinite""",https://github.com/pydantic/pydantic/issues/3590,,5,['bug V1'],https://github.com/ar45/pydantic/commit/0f83bbc3897735e7f65bd69036e97314cc31fd7c,1,0.0,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,MDU6SXNzdWU1MDY0ODgyNjc=,Allow '2018-03-27T00:00:00' to deserialise as a datetime.date,https://github.com/pydantic/pydantic/issues/893,,13,"['feature request', 'feedback wanted']",https://github.com/stevesimmons/pydantic/commit/079d5c1663110e7d2d98a8b87cd3fae05dba1615,4,0.0606980399527378,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,MDU6SXNzdWU0MzY1NTk3OTQ=,Use datetime with format 'YYYY-MM-DD',https://github.com/pydantic/pydantic/issues/489,,6,['question'],https://github.com/j1king/pydantic/commit/80919d94067093920c6aff08edafc2f30afde58a,3,0.3688573197127914,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
pydantic/pydantic,MDU6SXNzdWUzMTk1ODg5NDM=,docstring inconsistent of several functions in `datetime_parse.py`,https://github.com/pydantic/pydantic/issues/169,,5,[],https://github.com/pydantic/pydantic/commit/89b37d84732e95c484c72277b51ed8b2cd734013,2,0.1295985177369267,pydantic/pydantic,pydantic,pydantic,https://github.com/pydantic/pydantic,Data validation using Python type hints,19350,Python,2024-06-13T12:31:50Z,2017-05-03T21:23:58Z,4110,1736,114,1731
ansible/awx,I_kwDOBXWdec5B-qII,"Controller UI: the ""Elapsed"" time keeps unchanged when a job is running",https://github.com/ansible/awx/issues/11555,,14,['component:ui'],https://github.com/ansible/awx/pull/12270,2,0.0,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
ansible/awx,MDU6SXNzdWU1NDkyMDM1Mzk=,Provide enough information for the ui to calculate elapsed time for running jobs,https://github.com/ansible/awx/issues/5646,,25,"['type:enhancement', 'component:api', 'component:ui', 'needs_refinement']",https://github.com/shanemcd/awx/commit/b764de82ced1e7759fbd9e9600fc1082e327995e,2,0.0,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
ansible/awx,I_kwDOBXWdec5JAABf,API not saving timezones correctly,https://github.com/ansible/awx/issues/12164,,26,"['type:bug', 'component:api']",https://github.com/ansible/awx/pull/12340,1,0.1459736140739256,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
ansible/awx,MDU6SXNzdWUyNjU4Njk3NTY=,Feature Request: Add ability to adjust timezone for notifications sent from Tower,https://github.com/ansible/awx/issues/448,,7,['component:api'],https://github.com/pchauncey/awx/commit/186d61aac479284043c9d2291e70be472dd56300,1,0.3193189649709789,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
ansible/awx,MDU6SXNzdWU1NzY4ODkyNDY=,Approval job missing started date and elapsed,https://github.com/ansible/awx/issues/6202,,26,"['type:bug', 'component:api', 'component:analytics']",https://github.com/ryanpetrello/awx/commit/2135062c7cc5d1a2e429f40beeb546345891b4c5,3,0.1854846637379568,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
ansible/awx,MDU6SXNzdWUyNjQzMjgxNTA=,Provide way to configure local timezone in AWX Task container,https://github.com/ansible/awx/issues/392,,16,"['type:bug', 'component:api', 'component:ui']",https://github.com/carbonin/awx/commit/56e9d7b8e2a753710f192c0f0679a80a5200589b,1,0.2314466143876971,ansible/awx,ansible,awx,https://github.com/ansible/awx,"AWX provides a web-based user interface, REST API, and task engine built on top of Ansible. It is one of the upstream projects for Red Hat Ansible Automation Platform.",13589,Python,2024-06-13T14:49:59Z,2017-05-17T15:50:14Z,8159,3359,372,0
ranaroussi/yfinance,I_kwDOBXsF_M5dRBrY,"Failed downloads - ""No timezone found, symbol may be delisted""",https://github.com/ranaroussi/yfinance/issues/1387,,89,[],https://github.com/ranaroussi/yfinance/pull/1371,2,0.0377429903506176,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,I_kwDOBXsF_M556RwZ,dev regression: ticker timezone fetch fails,https://github.com/ranaroussi/yfinance/issues/1792,,3,[],https://github.com/ranaroussi/yfinance/pull/1793,1,0.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWU3ODI4NzMxNTQ=,Ticker.history() start and end datetime doesn't account for timezones,https://github.com/ranaroussi/yfinance/issues/545,,5,[],https://github.com/ranaroussi/yfinance/pull/546,1,0.2912690696620258,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,I_kwDOBXsF_M5ajLYJ,Ticket data from different timezone are not aligned (bug introduced with #1085),https://github.com/ranaroussi/yfinance/issues/1275,,8,[],https://github.com/ranaroussi/yfinance/pull/1283,1,0.0769991943839535,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,I_kwDOBXsF_M5KoAhb,Different result for same input depending on computer's timezone,https://github.com/ranaroussi/yfinance/issues/1010,,6,[],https://github.com/ranaroussi/yfinance/pull/1048,1,0.2107417386378187,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,I_kwDOBXsF_M5Uoalz,Whatever you did to timezone / cache recently broke my AWS Lambda function,https://github.com/ranaroussi/yfinance/issues/1107,,5,[],https://github.com/ranaroussi/yfinance/pull/1108,1,0.1339647991175087,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,I_kwDOBXsF_M4_I7va,Timezone value passed on to the option_chain throws TypeError,https://github.com/ranaroussi/yfinance/issues/889,,2,[],https://github.com/ranaroussi/yfinance/pull/891,2,0.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWU1MTU1MDczMjA=,Issue with DateTime index in yf.download,https://github.com/ranaroussi/yfinance/issues/125,,10,[],https://github.com/rdiere/yfinance/commit/e7966b98b447002f0cff3070ad3054b1bcb8f97f,2,0.5095033759791165,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
ranaroussi/yfinance,MDU6SXNzdWU0OTc2NzkzNDQ=,Dates are not timezone aware + datetimes/floats not used in fundamentals,https://github.com/ranaroussi/yfinance/issues/106,,3,[],https://github.com/ranaroussi/yfinance/pull/108,1,0.0,ranaroussi/yfinance,ranaroussi,yfinance,https://github.com/ranaroussi/yfinance,Download market data from Yahoo! Finance's API,12242,Python,2024-06-13T13:57:52Z,2017-05-21T10:16:15Z,1282,2230,241,79
aws/aws-sam-cli,I_kwDOBX7wHc50eq0F,Bug: sam deploy - ModuleNotFoundError (pytz),https://github.com/aws/aws-sam-cli/issues/6125,,22,[],https://github.com/Homebrew/homebrew-core/pull/152315,1,0.0,aws/aws-sam-cli,aws,aws-sam-cli,https://github.com/aws/aws-sam-cli,"CLI tool to build, test, debug, and deploy Serverless applications using AWS SAM",6463,Python,2024-06-11T19:56:17Z,2017-05-23T18:16:23Z,2921,1156,148,46
jazzband/djangorestframework-simplejwt,I_kwDOBWNr1s5z8lJt, DeprecationWarning: datetime.datetime.utcnow() is deprecated,https://github.com/jazzband/djangorestframework-simplejwt/issues/756,,7,['bug'],https://github.com/iMerica/dj-rest-auth/pull/610,1,0.4102985783080154,jazzband/djangorestframework-simplejwt,jazzband,djangorestframework-simplejwt,https://github.com/jazzband/djangorestframework-simplejwt,A JSON Web Token authentication plugin for the Django REST Framework.,3867,Python,2024-06-13T14:35:06Z,2017-05-05T17:41:35Z,464,654,57,0
